num_switches,min_value,avg_value,max_value,mdev_value
12,-1.0251998901367188e-05,0.2932274566015017,38.72367858886719,0.35222071675985334
15,7.152557373046875e-06,0.19713242310729753,45.105080127716064,0.32168726023707817
18,1.0013580322265625e-05,0.333006870600679,34.88788938522339,0.44677994944391625
21,1.9311904907226562e-05,0.37352544702987106,38.12067174911499,0.5246617746752766
24,8.58306884765625e-06,0.4270008356656335,49.549943923950195,0.5706970618498665
27,6.4373016357421875e-06,1.543994083596179,48.77998757362366,1.807925626290915
30,None,None,None,None
