num_switches,min_value,avg_value,max_value,mdev_value
12,0.001074075698852539,0.5947108022675089,14.87437129020691,0.8918302886500179
15,0.0008628368377685547,0.46304118714597964,14.029914379119873,0.726325867060024
18,0.0010981559753417969,0.9563300367453211,36.511935234069824,1.4272188306345512
21,0.0009930133819580078,1.1968845001975017,66.60114002227783,1.8161883798434544
24,0.0007302761077880859,1.2405471420824072,124.65485167503357,1.9512611667511572
27,0.0005574226379394531,1.1775535777637558,104.67892074584961,1.8508887661467244
30,0.0006730556488037109,2.1276851416137816,134.83937859535217,3.2185894511197684
