num_switches,min_value,avg_value,max_value,mdev_value
12,0.01261591911315918,0.02992558479309082,0.017078089714050292,0.0031905269622802728
15,0.008248329162597656,0.01532125473022461,0.010900664329528808,0.0018573999404907227
18,0.007223844528198242,0.014274358749389648,0.009070801734924316,0.0014868211746215817
21,0.008131742477416992,0.014288187026977539,0.009978842735290528,0.0012658977508544923
24,0.0077059268951416016,0.011565446853637695,0.009823179244995118,0.0011615562438964844
27,0.006974458694458008,0.013215065002441406,0.009691739082336425,0.0015609073638916016
30,0.0074083805084228516,0.012510538101196289,0.008978128433227539,0.0011425495147705078
