num_switches,min_value,avg_value,max_value,mdev_value
12,0.01261281967163086,0.025304555892944336,0.018102264404296874,0.0023702335357666015
15,0.008502721786499023,0.013860225677490234,0.01047360897064209,0.0014385223388671876
18,0.007893562316894531,0.025969743728637695,0.01278541088104248,0.004240722656249999
21,0.007021665573120117,0.011217832565307617,0.00960233211517334,0.0012077522277832032
24,0.007897138595581055,0.012478113174438477,0.009979915618896485,0.001355743408203125
27,0.007870197296142578,0.011590003967285156,0.009606456756591797,0.0010361194610595704
30,0.007089138031005859,0.013040304183959961,0.009561657905578613,0.00124814510345459
