num_switches,min_value,avg_value,max_value,mdev_value
12,0.00033926963806152344,0.1506444717670704,4.847160339355469,0.2672668500223447
15,0.0002911090850830078,0.18415393644791267,5.985015153884888,0.3288985386394398
18,0.0004794597625732422,0.24027218498011507,14.656277179718018,0.41400820741411176
21,0.0001571178436279297,0.31319983980017296,27.50582718849182,0.5386991192776277
24,0.0004105567932128906,0.5243277360142486,31.85690665245056,0.8588578449185837
27,0.000400543212890625,0.1690403068399417,3.846632719039917,0.2801672652364792
30,None,None,None,None
