num_switches,min_value,avg_value,max_value,mdev_value
12,0.011119604110717773,0.02456378936767578,0.014653849601745605,0.0029369449615478513
15,0.00901341438293457,0.013921976089477539,0.011309146881103516,0.0017297744750976562
18,0.008487462997436523,0.013532876968383789,0.010254693031311036,0.0011329698562622074
21,0.006915092468261719,0.012496232986450195,0.009264874458312988,0.0011752510070800783
24,0.007703542709350586,1.0150940418243408,0.11013545989990234,0.18099171638488767
27,0.007226228713989258,0.012186288833618164,0.010022783279418945,0.0016883087158203127
30,0.006500959396362305,0.013798713684082031,0.009119343757629395,0.0012975597381591798
