Time,Search query,Method,Response status code,Response content
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/operational/ietf-network:network/-637.8276279696591,GET,404,"{""errors"":{""error"":[{""error-type"":""application"",""error-tag"":""data-missing"",""error-message"":""Request could not be completed because the relevant data model content does not exist ""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config,POST,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:netconf:base:1.0)data."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:netconf:base:1.0)data.""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/8/node/8/ietf-network-topology:termination-point/8/supporting-termination-point/8/8/8,GET,404,"{""errors"":{""error"":[{""error-type"":""application"",""error-tag"":""data-missing"",""error-message"":""Request could not be completed because the relevant data model content does not exist ""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/507.0555048183246/supporting-network/507.0555048183246,GET,404,"{""errors"":{""error"":[{""error-type"":""application"",""error-tag"":""data-missing"",""error-message"":""Request could not be completed because the relevant data model content does not exist ""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/jUqQydpaqmZGzaMlMRwo/node/jUqQydpaqmZGzaMlMRwo/ietf-network-topology:termination-point/jUqQydpaqmZGzaMlMRwo/supporting-termination-point/jUqQydpaqmZGzaMlMRwo/jUqQydpaqmZGzaMlMRwo/jUqQydpaqmZGzaMlMRwo,PUT,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network-topology?revision=2015-06-08)termination-point."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network-topology?revision=2015-06-08)termination-point.""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/FQLuX34uwy3665ob0utf/node/FQLuX34uwy3665ob0utf,GET,404,"{""errors"":{""error"":[{""error-type"":""application"",""error-tag"":""data-missing"",""error-message"":""Request could not be completed because the relevant data model content does not exist ""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/jUqQydpaqmZGzaMlMRwo/network-types,GET,404,"{""errors"":{""error"":[{""error-type"":""application"",""error-tag"":""data-missing"",""error-message"":""Request could not be completed because the relevant data model content does not exist ""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/operational/ietf-network:network/1,GET,404,"{""errors"":{""error"":[{""error-type"":""application"",""error-tag"":""data-missing"",""error-message"":""Request could not be completed because the relevant data model content does not exist ""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config,POST,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:netconf:base:1.0)data."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:netconf:base:1.0)data.""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/jUqQydpaqmZGzaMlMRwo/node/jUqQydpaqmZGzaMlMRwo/ietf-network-topology:termination-point/jUqQydpaqmZGzaMlMRwo/supporting-termination-point/jUqQydpaqmZGzaMlMRwo/jUqQydpaqmZGzaMlMRwo/jUqQydpaqmZGzaMlMRwo,PUT,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network-topology?revision=2015-06-08)termination-point."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network-topology?revision=2015-06-08)termination-point.""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/jUqQydpaqmZGzaMlMRwo/node/jUqQydpaqmZGzaMlMRwo/ietf-network-topology:termination-point/jUqQydpaqmZGzaMlMRwo,PUT,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network?revision=2015-06-08)node."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network?revision=2015-06-08)node.""}]}}"
2025-02-25 18:41:33,"http://193.137.203.34:8181/restconf/operational/ietf-network:network/@Fz%*,_oeyH)]IgJ""'q@",GET,500,
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config,POST,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:netconf:base:1.0)data."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:netconf:base:1.0)data.""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/jUqQydpaqmZGzaMlMRwo/node/jUqQydpaqmZGzaMlMRwo/supporting-node/jUqQydpaqmZGzaMlMRwo/jUqQydpaqmZGzaMlMRwo,PUT,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network?revision=2015-06-08)node."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network?revision=2015-06-08)node.""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/jUqQydpaqmZGzaMlMRwo/node/jUqQydpaqmZGzaMlMRwo/ietf-network-topology:termination-point/jUqQydpaqmZGzaMlMRwo,POST,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network-topology?revision=2015-06-08)termination-point."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network-topology?revision=2015-06-08)termination-point.""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config,POST,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:netconf:base:1.0)data."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:netconf:base:1.0)data.""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/jUqQydpaqmZGzaMlMRwo/node/jUqQydpaqmZGzaMlMRwo/ietf-network-topology:termination-point/jUqQydpaqmZGzaMlMRwo,POST,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network-topology?revision=2015-06-08)termination-point."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network-topology?revision=2015-06-08)termination-point.""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/0e46Y0zxqeW4n1DHxIok/node/0e46Y0zxqeW4n1DHxIok/ietf-network-topology:termination-point/0e46Y0zxqeW4n1DHxIok,GET,404,"{""errors"":{""error"":[{""error-type"":""application"",""error-tag"":""data-missing"",""error-message"":""Request could not be completed because the relevant data model content does not exist ""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/jUqQydpaqmZGzaMlMRwo/ietf-network-topology:link/jUqQydpaqmZGzaMlMRwo/source,PUT,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network-topology?revision=2015-06-08)link."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network-topology?revision=2015-06-08)link.""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/jUqQydpaqmZGzaMlMRwo/ietf-network-topology:link/jUqQydpaqmZGzaMlMRwo/destination,PUT,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network-topology?revision=2015-06-08)link."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network-topology?revision=2015-06-08)link.""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/jUqQydpaqmZGzaMlMRwo/node/jUqQydpaqmZGzaMlMRwo/supporting-node/jUqQydpaqmZGzaMlMRwo/jUqQydpaqmZGzaMlMRwo,PUT,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network?revision=2015-06-08)node."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network?revision=2015-06-08)node.""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/9223372036854775807/ietf-network-topology:link/9223372036854775807/destination,GET,404,"{""errors"":{""error"":[{""error-type"":""application"",""error-tag"":""data-missing"",""error-message"":""Request could not be completed because the relevant data model content does not exist ""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/-9223372036854775808/ietf-network-topology:link/-9223372036854775808,GET,404,"{""errors"":{""error"":[{""error-type"":""application"",""error-tag"":""data-missing"",""error-message"":""Request could not be completed because the relevant data model content does not exist ""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/jUqQydpaqmZGzaMlMRwo/ietf-network-topology:link/jUqQydpaqmZGzaMlMRwo/source,PUT,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network-topology?revision=2015-06-08)link."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network-topology?revision=2015-06-08)link.""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/jUqQydpaqmZGzaMlMRwo/network-types,PUT,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network?revision=2015-06-08)network."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network?revision=2015-06-08)network.""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/False/network-types,GET,404,"{""errors"":{""error"":[{""error-type"":""application"",""error-tag"":""data-missing"",""error-message"":""Request could not be completed because the relevant data model content does not exist ""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/jUqQydpaqmZGzaMlMRwo/node/jUqQydpaqmZGzaMlMRwo/supporting-node/jUqQydpaqmZGzaMlMRwo/jUqQydpaqmZGzaMlMRwo,PUT,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network?revision=2015-06-08)node."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network?revision=2015-06-08)node.""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config,POST,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:netconf:base:1.0)data."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:netconf:base:1.0)data.""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/jUqQydpaqmZGzaMlMRwo/node/jUqQydpaqmZGzaMlMRwo,PUT,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network?revision=2015-06-08)network."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network?revision=2015-06-08)network.""}]}}"
2025-02-25 18:41:33,"http://193.137.203.34:8181/restconf/config/ietf-network:network/T`!yH|\}Z#-zX{D,hvk=/ietf-network-topology:link/T`!yH|\}Z#-zX{D,hvk=/source",GET,404,"{""errors"":{""error"":[{""error-type"":""application"",""error-tag"":""data-missing"",""error-message"":""Request could not be completed because the relevant data model content does not exist ""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/8/supporting-network/8,GET,404,"{""errors"":{""error"":[{""error-type"":""application"",""error-tag"":""data-missing"",""error-message"":""Request could not be completed because the relevant data model content does not exist ""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/pHNEvR8iGEUMZPxX1A0B/supporting-network/pHNEvR8iGEUMZPxX1A0B,GET,404,"{""errors"":{""error"":[{""error-type"":""application"",""error-tag"":""data-missing"",""error-message"":""Request could not be completed because the relevant data model content does not exist ""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/676.8022567958876/ietf-network-topology:link/676.8022567958876/source,GET,404,"{""errors"":{""error"":[{""error-type"":""application"",""error-tag"":""data-missing"",""error-message"":""Request could not be completed because the relevant data model content does not exist ""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/operational/ietf-network:network/-187.6972128271276,GET,404,"{""errors"":{""error"":[{""error-type"":""application"",""error-tag"":""data-missing"",""error-message"":""Request could not be completed because the relevant data model content does not exist ""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/jUqQydpaqmZGzaMlMRwo/node/jUqQydpaqmZGzaMlMRwo/ietf-network-topology:termination-point/jUqQydpaqmZGzaMlMRwo/supporting-termination-point/jUqQydpaqmZGzaMlMRwo/jUqQydpaqmZGzaMlMRwo/jUqQydpaqmZGzaMlMRwo,PUT,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network-topology?revision=2015-06-08)termination-point."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network-topology?revision=2015-06-08)termination-point.""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/jUqQydpaqmZGzaMlMRwo/node/jUqQydpaqmZGzaMlMRwo,POST,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network?revision=2015-06-08)node."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network?revision=2015-06-08)node.""}]}}"
2025-02-25 18:41:33,"http://193.137.203.34:8181/restconf/config/ietf-network:network/2j(/,x$HRarNg*3j ch2/ietf-network-topology:link/2j(/,x$HRarNg*3j ch2/supporting-link/2j(/,x$HRarNg*3j ch2/2j(/,x$HRarNg*3j ch2",GET,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""unknown-element"",""error-message"":""\"",x$HRarNg*3j ch2\"" in URI was not found in parent data node""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/jUqQydpaqmZGzaMlMRwo/node/jUqQydpaqmZGzaMlMRwo,GET,404,"{""errors"":{""error"":[{""error-type"":""application"",""error-tag"":""data-missing"",""error-message"":""Request could not be completed because the relevant data model content does not exist ""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/jUqQydpaqmZGzaMlMRwo/ietf-network-topology:link/jUqQydpaqmZGzaMlMRwo/source,PUT,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network-topology?revision=2015-06-08)link."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network-topology?revision=2015-06-08)link.""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/jUqQydpaqmZGzaMlMRwo/network-types,PUT,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network?revision=2015-06-08)network."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network?revision=2015-06-08)network.""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/UT7df7: Li0(mJmM9gKU/network-types,GET,404,"{""errors"":{""error"":[{""error-type"":""application"",""error-tag"":""data-missing"",""error-message"":""Request could not be completed because the relevant data model content does not exist ""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/R&~Xna4{c<t?UH\(XG^H/ietf-network-topology:link/R&~Xna4{c<t?UH\(XG^H/destination,GET,404,"{""errors"":{""error"":[{""error-type"":""application"",""error-tag"":""data-missing"",""error-message"":""Request could not be completed because the relevant data model content does not exist ""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/-1/ietf-network-topology:link/-1/source,GET,404,"{""errors"":{""error"":[{""error-type"":""application"",""error-tag"":""data-missing"",""error-message"":""Request could not be completed because the relevant data model content does not exist ""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/jUqQydpaqmZGzaMlMRwo/supporting-network/jUqQydpaqmZGzaMlMRwo,PUT,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network?revision=2015-06-08)network."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network?revision=2015-06-08)network.""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/-1/node/-1/supporting-node/-1/-1,GET,404,"{""errors"":{""error"":[{""error-type"":""application"",""error-tag"":""data-missing"",""error-message"":""Request could not be completed because the relevant data model content does not exist ""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/-279.85506077675416/ietf-network-topology:link/-279.85506077675416/destination,GET,404,"{""errors"":{""error"":[{""error-type"":""application"",""error-tag"":""data-missing"",""error-message"":""Request could not be completed because the relevant data model content does not exist ""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config,POST,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:netconf:base:1.0)data."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:netconf:base:1.0)data.""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/jUqQydpaqmZGzaMlMRwo/ietf-network-topology:link/jUqQydpaqmZGzaMlMRwo/destination,GET,404,"{""errors"":{""error"":[{""error-type"":""application"",""error-tag"":""data-missing"",""error-message"":""Request could not be completed because the relevant data model content does not exist ""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/jUqQydpaqmZGzaMlMRwo/node/jUqQydpaqmZGzaMlMRwo/ietf-network-topology:termination-point/jUqQydpaqmZGzaMlMRwo,PUT,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network?revision=2015-06-08)node."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network?revision=2015-06-08)node.""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/8/ietf-network-topology:link/8/supporting-link/8/8,GET,404,"{""errors"":{""error"":[{""error-type"":""application"",""error-tag"":""data-missing"",""error-message"":""Request could not be completed because the relevant data model content does not exist ""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/9223372036854775807/ietf-network-topology:link/9223372036854775807,GET,404,"{""errors"":{""error"":[{""error-type"":""application"",""error-tag"":""data-missing"",""error-message"":""Request could not be completed because the relevant data model content does not exist ""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/jUqQydpaqmZGzaMlMRwo/node/jUqQydpaqmZGzaMlMRwo/ietf-network-topology:termination-point/jUqQydpaqmZGzaMlMRwo,PUT,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network?revision=2015-06-08)node."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network?revision=2015-06-08)node.""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/jUqQydpaqmZGzaMlMRwo/ietf-network-topology:link/jUqQydpaqmZGzaMlMRwo/destination,PUT,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network-topology?revision=2015-06-08)link."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network-topology?revision=2015-06-08)link.""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/jUqQydpaqmZGzaMlMRwo,PUT,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:netconf:base:1.0)data."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:netconf:base:1.0)data.""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/jUqQydpaqmZGzaMlMRwo/node/jUqQydpaqmZGzaMlMRwo/supporting-node/jUqQydpaqmZGzaMlMRwo/jUqQydpaqmZGzaMlMRwo,PUT,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network?revision=2015-06-08)node."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network?revision=2015-06-08)node.""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/9223372036854775807/node/9223372036854775807/ietf-network-topology:termination-point/9223372036854775807,GET,404,"{""errors"":{""error"":[{""error-type"":""application"",""error-tag"":""data-missing"",""error-message"":""Request could not be completed because the relevant data model content does not exist ""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/jUqQydpaqmZGzaMlMRwo/node/jUqQydpaqmZGzaMlMRwo/ietf-network-topology:termination-point/jUqQydpaqmZGzaMlMRwo,POST,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network-topology?revision=2015-06-08)termination-point."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network-topology?revision=2015-06-08)termination-point.""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/jUqQydpaqmZGzaMlMRwo/ietf-network-topology:link/jUqQydpaqmZGzaMlMRwo/destination,GET,404,"{""errors"":{""error"":[{""error-type"":""application"",""error-tag"":""data-missing"",""error-message"":""Request could not be completed because the relevant data model content does not exist ""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/jUqQydpaqmZGzaMlMRwo,PUT,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:netconf:base:1.0)data."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:netconf:base:1.0)data.""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config,POST,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:netconf:base:1.0)data."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:netconf:base:1.0)data.""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/tXyhuSJZwwKAXrvepMEq/node/tXyhuSJZwwKAXrvepMEq/ietf-network-topology:termination-point/tXyhuSJZwwKAXrvepMEq/supporting-termination-point/tXyhuSJZwwKAXrvepMEq/tXyhuSJZwwKAXrvepMEq/tXyhuSJZwwKAXrvepMEq,GET,404,"{""errors"":{""error"":[{""error-type"":""application"",""error-tag"":""data-missing"",""error-message"":""Request could not be completed because the relevant data model content does not exist ""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/jUqQydpaqmZGzaMlMRwo/network-types,PUT,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network?revision=2015-06-08)network."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network?revision=2015-06-08)network.""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/-1/network-types,GET,404,"{""errors"":{""error"":[{""error-type"":""application"",""error-tag"":""data-missing"",""error-message"":""Request could not be completed because the relevant data model content does not exist ""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/-9223372036854775808/network-types,GET,404,"{""errors"":{""error"":[{""error-type"":""application"",""error-tag"":""data-missing"",""error-message"":""Request could not be completed because the relevant data model content does not exist ""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/jUqQydpaqmZGzaMlMRwo/network-types,PUT,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network?revision=2015-06-08)network."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network?revision=2015-06-08)network.""}]}}"
2025-02-25 18:41:33,http://193.137.203.34:8181/restconf/config/ietf-network:network/jUqQydpaqmZGzaMlMRwo/ietf-network-topology:link/jUqQydpaqmZGzaMlMRwo/destination,PUT,400,"{""errors"":{""error"":[{""error-type"":""protocol"",""error-tag"":""malformed-message"",""error-message"":""Error parsing input: Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network-topology?revision=2015-06-08)link."",""error-info"":""Schema node with name key was not found under (urn:ietf:params:xml:ns:yang:ietf-network-topology?revision=2015-06-08)link.""}]}}"
