Switchers,Traffic,DoS,Slowloris,RestFaults,MalformedPackets
12,0.916027715084183,0.1438812564016779,0.2964795891716073,0.2035788664658385,0.17807071943119568
15,None,0.14573141380342705,11.973835542054946,58.794303877040726,0.23983669126981497
18,None,0.24732607335497173,12.188942641411458,3.2160970966544324,0.37515242856106557
21,None,0.3008034708965298,5.357798431751289,9.531652773201824,7.7119082603471245
24,None,4.2067024219771865,6.611069045861564,1.0410561434166643,25.16558036459772
27,None,2.6144222694783674,None,0.4888795389913211,0.585227593114467
