Switchers,Traffic,DoS,Slowloris,RestFaults,MalformedPackets
12,0.7338655326519226,0.1461187164587355,0.18209728285321541,0.2132828591615285,0.16950220207808994
15,None,0.10716734471607564,8.940007299978017,30.925883551730415,0.16793081354485312
18,None,0.17658210143893374,8.252740521704098,2.338523524916604,0.2531576091855866
21,None,0.21359635496226062,3.538433836421183,6.268958223315232,4.733111994758577
24,None,2.9942690508652783,5.940198337633466,1.1759368285873897,14.44733293516359
27,None,2.4080571844712244,None,0.5630108652402671,0.7807253433763756
