num_switches,min_value,avg_value,max_value,mdev_value
12,0.013134956359863281,0.22419071197509766,0.03704841136932373,0.03742846012115479
15,0.008044242858886719,0.014312982559204102,0.010946702957153321,0.001543560028076172
18,0.007241487503051758,0.012342691421508789,0.009019970893859863,0.0010996103286743165
21,0.007175445556640625,0.012756586074829102,0.009264326095581055,0.0012038230895996093
24,0.007647037506103516,0.012807846069335938,0.009212827682495118,0.0014737033843994142
27,0.006795406341552734,0.013544559478759766,0.00890207290649414,0.0016667366027832032
30,0.007357120513916016,0.01512598991394043,0.00937325954437256,0.0015616464614868167
