num_switches,min_value,avg_value,max_value,mdev_value
12,4.76837158203125e-07,0.1461187164587355,7.575218677520752,0.1438812564016779
15,-6.9141387939453125e-06,0.10716734471607564,23.326027631759644,0.14573141380342705
18,3.0994415283203125e-06,0.17658210143893374,48.47944259643555,0.24732607335497173
21,-2.574920654296875e-05,0.21359635496226062,77.51630139350891,0.3008034708965298
24,0.0,2.9942690508652783,10146.835593938828,4.2067024219771865
27,8.106231689453125e-06,2.4080571844712244,54.94474124908447,2.6144222694783674
