num_switches,min_value,avg_value,max_value,mdev_value
12,0.010344982147216797,0.21642351150512695,0.03511941432952881,0.03626081943511963
15,0.00910043716430664,0.0169219970703125,0.01216297149658203,0.002289638519287109
18,0.00806879997253418,0.013025045394897461,0.009870028495788575,0.001367917060852051
21,0.007355451583862305,0.016138076782226562,0.009827375411987305,0.0017323970794677734
24,0.007363557815551758,0.014327526092529297,0.009409213066101074,0.0016913270950317382
27,0.007921218872070312,0.01771068572998047,0.0105865478515625,0.001627359390258789
