num_switches,min_time,avg_time,max_time,mdev,avg_time_excl_max
12,0.047,0.077,0.061,0.009,0.059222222222222225
15,0.048,0.069,0.058,0.006,0.05677777777777779
18,0.049,0.106,0.072,0.014,0.06822222222222223
21,0.06,0.11,0.07850000000000001,0.01694107434609742,0.07500000000000001
24,0.05,0.104,0.06133333333333334,0.015860503004493758,0.056592592592592604
27,0.051,0.082,0.064,0.01,0.062000000000000006
30,0.048,0.905,0.146,0.253,0.06166666666666666
